,movieId,imdbId,"('rating', 'Average Rating')",title,genres,budget,box_office,director,actors,positive_rate
764,3953,205271,2.125,Dr. T and the Women (2000),Comedy|Romance,0.0007664335121678196,0.008193894280608113,Robert Altman,Richard Gere;Helen Hunt;Farrah Fawcett;Laura Dern;Shelley Long;Tara Reid;Kate Hudson;Liv Tyler;Robert Hays;Matt Malloy;Andy Richter;Lee Grant;Janine Turner;Holly Pelham;Jeanne Evans;Ramsey Williams;Dorothy Deavers;Ellen Locy;Cameron Cobb;Zane Michael Scott;Irene Cortez;Clara Peretz;Mackenzie Fitzgerald;Juliette Gauntt;Suzi McLaughlin;Oliver Tull;Kelli Finglass;Judy Trammell;Wren Arthur;Scarlett McAlister;Angee Hughes;Tina Parker;Marsha McClelland;Angie Bolling;Pam Dougherty;Nancy Drotning;Candace Evans;Shawne Fielding;Greta Ferell;Andrea McCall;Susana Gibb;Meagan Mangum;Yvonna Lynn;Lyn Montgomery;Shawna McGovern;Laurel Whitsett;Andrea Moore;Morgana Shaw;Rona Davis;Louanne Stephens;Jane Simoneau;Sarah Wallace;Libby Villari;Gail Cronauer;Kim Terry;Gina Hope;Katherine Bongfeldt;Hollie Stenson;Erin McGrew;Linda Comess;R. Bruce Elliott;Cynthia Dorn;Christie Abbott;Audrea Ulmer;Sara Overall;Nance Watkins;Elizabeth Ware;Nina Austin;Uta Acosta;Dijonee Macias;Norma Clayton;Shaylene Ruiz;Irene González;Angela Landini;Eric Ryan;Jason Lim;Buffi Jacobs;Jason Erwin;Shelli Mathews;Andrea Cohen;Kyle Collins;Greta Muller;Melinda Renna;Amber Strauser;Rebecca Bustamante;Bob Coonrod;Amy Cummings;Lisa Endicott;Tara Kelly;Kelly McDaniel;Haven Powers;Becky Jane Romine;Sarah Shahi;Ann Taylor;Jani Vorwerk;Gail Washington,0.6
765,3967,249462,3.8513513513513513,Billy Elliot (2000),Drama,0.00016643337216778686,3.919713647218495e-08,Stephen Daldry,Jamie Bell;Jean Heywood;Jamie Draven;Gary Lewis;Stuart Wells;Mike Elliot;Billy Fane;Nicola Blackwell;Julie Walters;Carol McGuigan;Joe Renton;Colin MacLachlan;Janine Birkett;Trevor Fox;Charlie Hardwick;Denny Ferguson;Dennis Lingard;Matthew James Thomas;Stephen Mangan;Paul Ridley;Patrick Malahide;Barbara Leigh-Hunt;Imogen Claire;Diana Kent;Neil North;Lee Williams;Petra Siniawski;Merelina Kendall;Zoë Bell;Tracey Wilkinson;Merryn Owen;Adam Cooper;Dylan Barnes;Liam Elcoat;Adam Galbraith;Darren Jacobs;Hendrick January;Sharon Percy;Ken Richardson;Leonard Silver;Lee Smikle;Catherine Turgoose;Damian Winter-Higgins,0.96
766,3969,223897,3.4423076923076925,Pay It Forward (2000),Drama,0.0013331003110567394,1.9981382212108903e-08,Mimi Leder,Kevin Spacey;Helen Hunt;Haley Joel Osment;Jay Mohr;Jim Caviezel;Jon Bon Jovi;Angie Dickinson;David Ramsey;Gary Werntz;Colleen Flynn;Marc Donato;Kathleen Wilhoite;Liza Snyder;Jeannetta Arnette;Hannah Leder;Tina Lifford;Loren D. Baum;Nico Matinata;Zack Duhame;Shawn Pyfrom;Alexandra Kotcheff;Bradley White;Christi Colombo;Phillip D. Stewart;Justin Parsons;Myeshia Dejore Walker;Brenae Suzanne Davey;Molly Bernard;Andrew Patrick Flood;Tameila N. Turner;Julian Correa;Carrie Sullivan;Patricia Deanda;Ryan Berti;Gabriela Rivas;Carrick O'Quinn;Stephanie Feury;Bernard White;Tom Bailey;Tim DeZarn;Jonathan Nichols;Ron Keck;John Powers;Bob McCracken;Frank Whiteman;Eugene Osment;Kendall Tenney;Sue Tripathy;Rusty Meyers;Leslie Dilley;Cynthia Ettinger;Joe Rampino;Stacy Bellew;Rebeca Cristian;Johnny Drocco;Jeremy Dunn;Sebastian Feldman;Ian Hodgkinson;Ryan Keating;Lana Kinnear;Dustin Knouse;Paul Rausmussen,0.84
767,3972,111512,4.125,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,0.0003331000777233515,0.1117469313155873,Chia-Liang Liu;Jackie Chan,Jackie Chan;Lung Ti;Anita Mui;Felix Wong;Chia-Liang Liu;Ken Lo;Kar Lok Chin;Ho-Sung Pak;Chi-Kwong Cheung;Yi-Sheng Han;Andy Lau;Wing-Fong Ho;Kar-Yung Lau;Siu-Ming Lau;Suki Kwan;Yvonne Hung Yung;Wai Yee Chan;Shing Wong;Kwok-Kuen Chan;Tai-Bo;Gei Ying Chan;Fong Pau;Chun Chau Ha;Wah-Lung Szema;Yan Pak;Louis Roth;Therese Renee;Vincent Di Tuataane;Mark Houghton;Ying Cao;Wai-Lun Tuan;Anthony Carpio;Man-Ching Chan;Tat-Kwong Chan;Wah Cheung;William Wai-Lun Duen;Hsia Hsu;Mark King;Rocky Lai;Bruce Law;Kin-sang Lee;Chung Chi Li;Mars;Bill Tung;Fat Wan;Gabriel Wong;Ming-Sing Wong;Mo Yuen,0.92
768,3973,229260,1.125,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,0.0004997667832789161,7.639975514152314e-09,Joe Berlinger,Kurt Loder;Chuck Scarborough;Bruce D. Reed;Jeffrey Donovan;Joe Berlinger;Sara Phillips;Lynda Millard;Deb Burgoyne;Andrea Cox;Lanny Flaherty;Pete Burris;Tristine Skyler;Stephen Barker Turner;Erica Leerhsen;Kim Director;Briton Green;Erik Jensen;Peggy K. Chang;Tony Tsang;Anja Baron;Kevin Murray;Keira Naughton;Lauren Hulsey;Ed Sala;Tyler Zeisloft;Richard Kirkwood;Justin Fair;Raynor Scheine;Brilane Bowman;Kennen Sisco;Robert M. Kelly;Dina Napoli;Landra Booker;Jacqui Allen;Sloane Brown;Roger Ebert;Karen Tsen Lee;Jay Leno;Conan O'Brien;Andy Richter;Heidi Burger;Heather Donahue;Brian Dragonuk;Armen Garo;Nasi Glekas;Cathy Haase;Rick Kain;Joshua Leonard;Julie Mabry;Norman Mark;Martin Pfefferkorn;Chad Ridgely;Ryan Slattery;Michael C. Williams,0.04
769,3974,192255,3.0,"Little Vampire, The (2000)",Adventure|Children,0.0011664336055011747,1.0030918295597695e-08,Uli Edel,Jonathan Lipnicki;Richard E. Grant;Jim Carter;Alice Krige;Pamela Gidley;Tommy Hinkley;Anna Popplewell;Dean Cook;Rollo Weeks;John Wood;Ed Stoppard;Jake D'Arcy;Iain De Caestecker;Scott Fletcher;Johnny Meres;Georgie Glen;Elizabeth Berrington;Harry Jones;Nick Smith;Robert Yates,0.68
770,3977,160127,2.7222222222222223,Charlie's Angels (2000),Action|Comedy,0.0030997673899457244,9.473057292539028e-08,McG,Cameron Diaz;Drew Barrymore;Lucy Liu;Bill Murray;Sam Rockwell;Kelly Lynch;Tim Curry;Crispin Glover;Matt LeBlanc;LL Cool J;Tom Green;Luke Wilson;Sean Whalen;Tim Dunaway;Alex Trebek;Raliegh Wilson;Mark Ryan;Bobby Ore;Guy Oseary;Joe Duer;Matthew Frauman;Reginald C. Hayes;Melissa McCarthy;Bob Stephenson;Ned Bellamy;Raymond Patterson;Björn Flor;Gaven E. Lucas;Michael Barryte;Andrew Wilson;Branden Williams;Frank Marocco;Diesel Pfingsten;Jim Calloway;Kevin Grevioux;Michael Papajohn;Jim Palmer;Shawn Woods;Kenny Endoso;Tom Garner;Isaac C. Singleton Jr.;Paul Eliopoulos;Tim Gilbert;Al Goto;Steven Ito;Felipe Savahge;Mike Smith;Jerry Trimble;John Forsythe;Kristen Alexander;Dan Andreiu;Jeff Andrus;Jane Bordeaux;Paige Brooks;Jennifer Cole;Affion Crockett;Ivana Firestone;Darianne Galden;Gichi Gamba;Ray Huffman;Ariane Von Kamp;Charles M. Kerper;Karen McDougal;Paul McMichael;Christopher Metas;Darren Michaels;Adrian Morales;Paul Oliver;Heather Elizabeth Parkhurst;Ron Russell;Josh Seffinger;Matt Sergott;John Simmit;Steven T Stanton;Kevin Alexander Stea;Suzie Steen;Tony Stef'Ano;Nikki Tuazon;Junichi Yanagita;Brad Everett Young;Cheung-Yan Yuen,0.56
771,3979,185431,2.5,Little Nicky (2000),Comedy,0.002833100661056821,2.0908540163953664e-08,Steven Brill,Adam Sandler;Patricia Arquette;Harvey Keitel;Rhys Ifans;Tom Lister Jr.;Rodney Dangerfield;Allen Covert;Peter Dante;Jonathan Loughran;Robert Smigel;Reese Witherspoon;Dana Carvey;Jon Lovitz;Kevin Nealon;Michael McKean;Quentin Tarantino;Blake Clark;Rob Schneider;John Witherspoon;Clint Howard;Leah Lail;Jackie Sandler;Mannie Jackson;Orlando Antigua;Matthew Jackson;Curley 'Boo' Johnson;Herbert Lang;William Stringfellow;Lou Dunbar;Frank Sivero;Lewis Arquette;George Wallace;Christopher Carroll;Ellen Cleghorne;Reggie McFadden;Philip Bolden;Laura Harring;Isaiah Griffin;Brandon Rosenberg;Kevin Grady;Jodi Outman;Erinn Bartlett;Salvatore Cavaliere;Henry Winkler;Ozzy Osbourne;Bill Walton;Regis Philbin;Sylvia Lopez;Sidney Ganis;Todd Holland;Gerard Bugge;Mary Brill;Suzanne Frydman;John Kirk;Tom McNulty;Michael Giarraputo;Fred Wolf;Jana Sandler;Kalie Stewart-Conner;Stephanie Chao;Kimberly Velez;Tracey Ostrand;David Sardi;Tom Winkler;John Farley;Tim Young;Troy Brown;Eli Wolstan;Michael Charles Roman;Peter Anthony Tambakis;John White;Jeff Imada;Craig Castaldo;Mary Diveny;Stuart Rudin;Ng Thanh Nhan;Michael Goldfinger;Peter Linari;Rico Bueno;Lynn Wilson;Lillian Adams;Andrew L. Mensch;Gwen Yeager;Joseph S. Griffo;Cindy Sorenson;Jake McKinnon;Michael Deak;Agustín Alvardo;David Michael John Castner;Dana Moir;Paul Tanksley Jr.;J. Graysen Stubbs;Jess Harnell;Dan Andreiu;Michael Bender;Paul Michael Bloodgood;Steven Brill;Juan Canopii;Jan Citron;John Forker;Christopher Francis;Vincenetta Gunn;Curt Hayward;Tim Herlihy;Timothy Huang;Lex Lang;LeJon;Corey Lubak;Johnny Luckett;Dan Marino;Ryan McGonagle;Paul McMichael;Alex Moore;Erich 'Mancow' Muller;Lance Polland;Charley Rice;Lee Roth;Randy Troy;Rosemarie Tursi;Taylor Wayne;Carl Weathers;Mia Ziegler,0.2083333333333333
772,3980,203019,3.392857142857143,Men of Honor (2000),Drama,0.001066433582167836,2.953533398967608e-08,George Tillman Jr.,Robert De Niro;Cuba Gooding Jr.;Charlize Theron;Aunjanue Ellis;Hal Holbrook;Michael Rapaport;Powers Boothe;David Keith;Holt McCallany;David Conrad;Joshua Leonard;Carl Lumbly;Lonette McKee;Glynn Turman;Dennis Troutman;Joshua Feinman;Theo Nicholas Pagones;Ryan Honey;Chris Warren;Lester B. Hanson;Jack Frazier;David Richard Heath;Demene Hall;Alimi Ballard;Shawn Michael Howard;Troy Lund;Henry Harris;Matt Dotson;David Meyers;Richard Perry Turner;George 'Chick' Rankins;Richard Sanders;Henry Noble;Dennis Bateman;Eric Newsome;Steven Clark Pachosa;Marilyn Faith Hickey;Bruce Burkhartsmeier;Michael Tyrone Williamson;Michelle Guthrie;Michael Patrick Egan;Scott Kraft;Tim Monsion;Dulé Hill;Timothy McCuen Piggee;John Polce;The Count;Allen Gerbino;Art Gotisar;Robert Blanche;Ivory Leslie Dilley;Chad W. Smathers;Wayne Morse;Rachel Jahn;Jon Du Clos;Leon Russom;Richard Radecki;Randy Flagler;Jeremy Taylor;Ayanna Berkshire;Carl Brashear;Heath Centazzo;Mark Correy;Jayson Crittenden;Joe Guarneri;Ethan Hoyt;Chris Krueger;Jonah Loeb;Koko Masako;Roger Petan;Tyler Posey;Geno Romo;Laurie Slater;Bruno Van Zeebroeck;Kevin Michael Watson;Brad Everett Young,0.875
773,3981,199753,2.3461538461538463,Red Planet (2000),Action|Sci-Fi|Thriller,0.0026664339555012564,5.7328781030188204e-09,Antony Hoffman,Val Kilmer;Carrie-Anne Moss;Tom Sizemore;Benjamin Bratt;Simon Baker;Terence Stamp;Jessica Morton;Caroline Bossi;Bob Neill;Neil Ross,0.28
774,3984,66995,3.5,Diamonds Are Forever (1971),Action|Adventure|Thriller,0.0002397667226122353,4.160740230765588e-08,Guy Hamilton,Sean Connery;Jill St. John;Charles Gray;Lana Wood;Jimmy Dean;Bruce Cabot;Putter Smith;Bruce Glover;Norman Burton;Joseph Fürst;Bernard Lee;Desmond Llewelyn;Leonard Barr;Lois Maxwell;Margaret Lacey;Joe Robinson;David de Keyser;Laurence Naismith;David Bauer;Marc Lawrence;Sid Haig;John Abineri;Jack Arrow;Ray Baker;Ed Bishop;Nicky Blair;Larry J. Blake;Ed Call;Melita Clarke;Terence Conoley;George Lane Cooper;Dick Crockett;Catherine Deeney;Gary Dubin;Clifford Earl;Mark Elwes;Fred Fisher;Brinsley Forde;Sig Frohlich;Pat Gill;Constantine Gregory;Ron Gregory;Bob Harks;Orwin C. Harvey;David Healy;Karl Held;Leroy E. Hollis;Lew Hooper;Bill Hutchinson;Janos Kurucz;Lola Larson;Debbie Letteau;Martin Lyder;Frank Mann;Connie Mason;Clyde McLeod;Don Messick;Burt Metcalfe;Johnny Miller;Terence Mountain;Tony O'Leary;Frank Olegario;Gerald Paris;Trina Parks;Denise Perrier;Valerie Perrine;Shane Rimmer;Henry Rowland;Gordon Ruttan;Pat Ryan;Jay Sarno;Eddie Smith;Tony Snell;Owen Song;Guy Standeven;Tom Steele;Michael Stevens;Jerry Summers;Michael Valente;Vincent Wong;E.J. 'Tex' Young,0.92
775,3986,216216,2.8,"6th Day, The (2000)",Action|Sci-Fi|Thriller,0.002733100637723482,2.2052350039736738e-08,Roger Spottiswoode,Arnold Schwarzenegger;Michael Rapaport;Tony Goldwyn;Michael Rooker;Sarah Wynter;Wendy Crewson;Rodney Rowland;Terry Crews;Ken Pogue;Colin Cunningham;Robert Duvall;Wanda Cannon;Taylor Anne Reid;Jennifer Gareis;Don McManus;Steve Bacic;Christopher Lawford;Mark Brandon;Ellie Harvie;Don S. Davis;Jennifer Sterling;Walter von Huene;Chris Cound;Ben Bass;Robert Clarke;Michael Budman;Warren Takeuchi;Claudine Grant;Alexandra Castillo;D. Neil Mark;Colin Lawrence;Mark Gibbon;Brian Jensen;Crawford James;Peter Kent;Hiro Kanagawa;Mi-Jung Lee;Gillian Barber;Gerard Plunkett;Claire Riley;Andrew McIlroy;Norma Jean Wick;Paul Carson;Graham Andrews;Benita Ha;Andrea Libman;Kwesi Ameyaw;Greg Bronson;Gavin Buhr;Scoot DeVille;Victor Formosa;Ulla Friis;Anthony Harrison;Lowela Jotie;Ian Alexander Martin;Robert Musnicki;Melissa Panton;Kristen Ross;Marianne Wibberley,0.56
776,3987,186894,2.4166666666666665,Bounce (2000),Drama|Romance,0.0011664336055011747,1.9162821387752374e-08,Don Roos,Ben Affleck;Gwyneth Paltrow;Natasha Henstridge;Edward Edwards;Jennifer Grey;Tony Goldwyn;Lisa Carpenter-Prewitt;Lisa Joyner;Richard Saxton;Caroline Aaron;David Dorfman;Alex D. Linz;Juan Garcia;Mary Ellen Lyon;Joe Morton;Thea Mann;Matthew Frauman;Sam Robards;Ty Murphy;David McCharen;Julianne Christie;Jeff Garlin;Johnny Galecki;Nicole Tocantins;Ashley Montgomery;Erik Aude;Scott Alan Smith;Mark Ankeny;Julia Campbell;Michael Laskin;Michael Ayala;David St. James;Don Amendolia;John Levin;Chris Harrison;Michael R Bowman;Dan Braun;Louis Per Bruno;Bob Casper;Katherine Disque;Jeffrey M. Hoffman;Kimberley Kates;Mike McIntosh;Maureen Mendoza;David Paymer;Josh Shipley;Alastair Surprise;Andy Umberger,0.6
777,3988,170016,3.0454545454545454,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,0.004099767623279112,1.2379688310768966e-07,Ron Howard,Jim Carrey;Taylor Momsen;Kelley;Jeffrey Tambor;Christine Baranski;Bill Irwin;Molly Shannon;Clint Howard;Josh Ryan Evans;Mindy Sterling;Rachel Winfree;Rance Howard;Jeremy Howard;T.J. Thyne;Lacey Kohl;Nadja Pionilla;Jim Meskimen;Michael Dahlen;David Costabile;Mary Stein;James Ritz;Deep Roy;Jessica Sara;Mason Lucero;Ben Bookbinder;Michaela Gallo;Landry Allbright;Reid Kirchenbauer;Rebecca Chace;Suzanne Krull;Steve Kehela;Lillias White;Rain Pryor;John Alexander;Kevin Isola;Gavin Grazer;Walter Franks;Verne Troyer;Clayton Martinez;Q'orianka Kilcher;Caroline Williams;John Short;Grainger Esch;Eva Burkley;Rick Baker;Bill Sturgeon;Mark Setrakian;Jurgen Heimann;Tim Blaney;Bryce Dallas Howard;Charles Croughwell;Frank Welker;Anthony Hopkins;Rachel Bailit;Dean Chambers;Mindy Ferguson;Heather Lea Gerdes;Linda Harmon;Richard Steven Horvitz;Ron Howard;Seth Adam Jones;Tommy Karlsen;Allie McCall;Christopher Metas;Ann Mills;Sloane Momsen;Bonnie Morgan;Danuta Parsons;Carlos Ragas;Frankie Ray;Ellyse Santoro;Robin Kaye Shaw,0.68
778,3990,213203,2.25,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,0.00099976689994561,3.7048927361660877e-08,Stig Bergqvist;Paul Demeyer,Elizabeth Daily;Tara Strong;Cheryl Chase;Christine Cavanaugh;Cree Summer;Kath Soucie;Michael Bell;Tress MacNeille;Casey Kasem;Joe Alaskey;Debbie Reynolds;Jack Riley;Susan Sarandon;John Lithgow;Marlene Mitsuko Yamane;Darrell Kunitomi;Goh Misawa;Julia Kato;Melanie Chartoff;Margaret Smith;Phillipe Simon;Phil Proctor;Paul Demeyer;Mako;Tim Curry;Kevin Michael Richardson;Billy West;Dionne Quan;Richard Michel;Philip Benichou;Braden Wright;Lisa McClowry;Charles Fathy;Dan Castellaneta;Hannah Makragelidis;Charlie Adler;Shannon Stephens;Roger Rose;Ben Sunderland;Ken Enomoto;Françoise Robertson;Bruno Stephane;Tohoru Masamune;Patricia Ayame Thomson,0.56
779,3991,211181,2.7777777777777777,102 Dalmatians (2000),Children|Comedy,0.002833100661056821,6.585869989816937e-08,Kevin Lima,Glenn Close;Gérard Depardieu;Ioan Gruffudd;Alice Evans;Tim McInnerny;Eric Idle;Ben Crompton;Carol MacReady;Ian Richardson;Jim Carter;Ron Cook;Timothy West;David Horovitch;Dick Brannick;Mike Hayley;Nicholas Hutchison;Tim Willcox;June Watson;Tony Bluto;Tessa Vale;John Styles;Kerry Shale;Thierry Lawson;Hugh Futcher;Charles Simon;Dorothea Phillips;Delphine Annaiis;Sherwood Ball;Macéo Bhardwaj;JB Blanc;Ian Boo Khoo;Julia Bridgeman;Greg Bronson;Martin Brown;Kenneth W Caravan;Rene Costa;Delphine de Turckheim;Linda Harmon;Leilani Holmes;Karen Kennedy;Suzy Kewer;David Keyes;Jake Lanning;Jonathan Lucas;Jack Mason;Ann Mills;James Payne;Brett Reylander;Nigel Rixon;Tina Simmons,0.6
780,3994,217869,3.4794520547945207,Unbreakable (2000),Drama|Sci-Fi,0.0024997672499456917,5.541675744545828e-08,M. Night Shyamalan,Bruce Willis;Samuel L. Jackson;Robin Wright;Spencer Treat Clark;Charlayne Woodard;Eamonn Walker;Leslie Stefanson;Johnny Hiram Jamison;Michaelia Carroll;Bostin Christopher;Elizabeth Lawrence;Davis Duffield;Laura Regan;Chance Kelly;Michael Kelly;Firdous Bamji;Johanna Day;James Handy;Sally Parrish;Richard Council;Damian Young;Sherman Roberts;Whitney Sugarman;Dianne Cotten Murphy;M. Night Shyamalan;Sasha Joseph Neulinger;Jose L. Rodriguez;Samantha Savino;Ukee Washington;Susan Wilder;Greg Horos;Todd Berry;Angela Eckert;Anthony Lawton;Julia Yorks;John Patrick Amedori;John Rusk;Joey Hazinsky;Bill Rowe;Marc H. Glick;Kim Simms Thomas;Andrea Havens;Gina Allegro;Gary Beck;Glen Nasser Bell;Lloyd Booker;Anthony Bosco;Bob Bowersox;Robert Randolph Caton;Chrismandu;Antonio Costa;Skye Dennis;Jaime Gallagher;Natalie Hultman;Rick Kain;Scott Kennedy;Greg Korin;Megan Kratz;Lon Lawson;Fred Leeds;Bryce Lenon;Erin Lulevitch;Christina Mahon;John Marcionetti;John Martineau;Tiffany Marz;Robert Millett;Sean Oliver;Joey Perillo;Lisa Pickell;Mark Poulton;Mark Pricskett;Wayne Pyle;Vincent Riviezzo;David C. Roehm Sr.;Robert Romani;Jonathan Sachar;Greg Salvato Jr.;Francesco Scorsone;Cue Shepherd;Rita Soto;Kevin Stahl;Tamara Walker;Sonya Wallace;John Wrot!;Ronald Young,0.84
781,3996,190332,3.836363636363637,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,0.0005664334655011421,7.65883769440081e-08,Ang Lee,Chow Yun-Fat;Michelle Yeoh;Ziyi Zhang;Chen Chang;Sihung Lung;Pei-Pei Cheng;Fazeng Li;Xian Gao;Yan Hai;Deming Wang;Li Li;Suying Huang;Jinting Zhang;Rui Yang;Kai Li;Jianhua Feng;Zhenxi Du;Cheng Lin Xu;Feng Lin;Wensheng Wang;Dong Song;Zhongxuan Ma;Bao Cheng Li;Yongde Yang;Shaojun Zhang;Ning Ma;Jianmin Zhu;Changsheng Dong;Yi Shih;Bin Chen;Shaocheng Zhang,0.84
782,3997,190374,1.8333333333333333,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,0.001499767016612304,1.2126189870898962e-08,Courtney Solomon,Jeremy Irons;Bruce Payne;Justin Whalin;Marlon Wayans;Robert Miano;Tomas Havrlik;Thora Birch;Edward Jewesbury;Zoe McLellan;Lee Arenberg;Kristen Wilson;Martin Astles;Matthew O'Toole;David O'Kelly;Richard O'Brien;Kia Jam;Nicolas Rochette;David Mandis;Robert Henny;Stanislav Ondricek;Roman Hemala;Tom Baker;Andrew Blau;Marta Urbanová;Jirí Machácek;Dave Arneson,0.04166666666666667
783,3999,190865,2.607142857142857,Vertical Limit (2000),Action|Adventure,0.0024997672499456917,7.735528862804195e-08,Martin Campbell,Chris O'Donnell;Robin Tunney;Stuart Wilson;Augie Davis;Temuera Morrison;Roshan Seth;Alejandro Valdes-Rochin;Nicholas Lea;Rod Brown;Scott Glenn;Steve Le Marquand;Ben Mendelsohn;Izabella Scorupco;Bill Paxton;Ed Viesturs;Robert Taylor;Alexander Siddig;Clinton Beavan;David Hayman;Robert Mammone;Nicole Whippy;Colin Moy;Ian Bolt;Nicolette Kenny;Ross McKellar;Tiffany de Castro;Campbell Cooley;Alistair Browning;Josephine Davison;Tamati Rice;Sally Spencer-Harris;Craig Walsh-Wrightson;Leela Patel;Gavin Craig;Barry Blanchard;Calvin Dean;Lloyd Phillips;Leo Stransky;Tom Struthers,0.4166666666666666
784,4005,93428,3.2916666666666665,"Living Daylights, The (1987)",Action|Adventure|Thriller,0.0013331003110567394,6.858048039499979e-08,John Glen,Timothy Dalton;Maryam d'Abo;Jeroen Krabbé;Joe Don Baker;John Rhys-Davies;Art Malik;Andreas Wisniewski;Thomas Wheatley;Desmond Llewelyn;Robert Brown;Geoffrey Keen;Walter Gotell;Caroline Bliss;John Terry;Virginia Hey;John Bowe;Julie T. Wallace;Belle Avery;Catherine Rabett;Dulice Liecier;Nadim Sawalha;Alan Talbot;Carl Rigg;Tony Cyrus;Atik Mohamed;Michael Moor;Sumar Khan;Ken Sharrock;Peter Porteous;Antony Carrick;Frederick Warder;Glyn Baker;Scott Hoxby;Bill Weston;Richard Cubison;Heinz Winter;Leslie French;Odette Benatar;Dianna Casale;Sharon Devlin;Femi Gardiner;Patricia Keefer;Ruddy Rodríguez;Mayte Sanchez;Cela Savannah;Karen Seeberg;Waris Dirie;Karen Williams;Del Baker;John Barry;Marc Boyle;Barbara Broccoli;Graham Cole;Kenneth Coombs;Simon Crane;Gary Dean;Rudi Glück;Ron Gregory;Gregor Grubhofer;Alan Harris;Walter Henry;Suzy Herman;Michel Julienne;Gertan Klauber;Derek Lyons;Robert Miranda;Michael Percival;Hanno Pöschl;Kerry Shale;Tina Simmons;Harry Van Engel;Chris Webb;Paul Weston;Nick Wilkinson;Jane Wilson;Michael G. Wilson,1.0
785,4008,96969,3.5384615384615383,Born on the Fourth of July (1989),Drama|War,0.00046643344216780317,5.7748816060542425e-08,Oliver Stone,Tom Cruise;Bryan Larkin;Raymond J. Barry;Caroline Kava;Josh Evans;Seth Allen;Jamie Talisman;Sean Stone;Anne Bobby;Jenna von Oÿ;Samantha Larkin;Erika Geminder;Amanda Davis;Kevin Harvey Morse;John Getz;David Warshofsky;Jason Gedrick;Michael Compotaro;Paul Abbott;Bill Allen;William Baldwin;Claude Brooks;Michael Guess;James Le Gros;William Mapother;Christopher W. Mills;Byron Minns;Ben Wright;Markus Flanagan;R.D. Call;John Falch;Dan Furnad;Fred Geise;Greg Hackbarth;Donald Wilson;Kyra Sedgwick;Jessica Prunell;Frank Whaley;Jason Klein;Jerry Levine;Lane R. Davis;Richard Panebianco;Johnny Pinto;Rob Camilletti;J.R. Nutt;Stephen Baldwin;Philip Amelio;Michael McTighe;Cody Beard;Ryan Beadle;Harold Woloschin;Richard Grusin;Tom Berenger;Richard Haus;Mel Allen;Ed Lauter;Liz Moore;Sean McGraw;Oliver Stone;Dale Dye;Norma Moore;Stacey Moseley;Mike Miller;Ellen Pasternack;Joy Zapata;Bob Tillotson;Corkey Ford;Rocky Carroll;Sami Chester;Chris Pedersen;Chris Walker;Willie Minor;David Herman;Bruce MacVittie;Damien Leake;David Neidorf;Paul Sanchez;Richard Lubin;Norman D. Wilson;Peter Benson;Sergio Scognamiglio;Billie Neal;Richard Poe;Bob Gunton;Vivica A. Fox;Mark Moses;Abbie Hoffman;Jake Weber;Reg E. Cathey;Edie Brickell;Keri Roebuck;Geoff Garza;Joseph P. Reidy;Willem Dafoe;Tom Sizemore;Andrew Lauer;Michael Wincott;Ivan Kane;Ed Jupp Jr.;Michael Sulsona;Cordelia González;Karen Newman;Begonya Plaza;Edith Diaz;Anthony Pena;Eduardo Ricaro;Holly Marie Combs;Mike Starr;Beau Starr;Rick Masters;John Del Regno;Gale Mayron;Lisa Barnes;Melinda Renna;Tony Frank;Jayne Haynes;Lili Taylor;Elbert Lewis;Peter Crombie;Kevin G. McGuire;Ken Osborne;Alan Toy;Chuck Pfeiffer;Frank Girardeau;William Wallace;Chip Moody;Eagle Eye Cherry;Brian Tarantina;Frank Cavestani;Jimmy L. Parker;William G. Knight;David Carriere;John William Galt;Jack McGee;Kristel Otney;Pamela S. Neill;Jodi Long;Michelle Hurst;John C. McGinley;Wayne Knight;Elizabeth Hoffman;Lucinda Jenney;Lorraine Morin-Torre;Annie McEnroe;Daniel Baldwin;Réal Andrews;John Achorn;Chris Adamec;Ran Barker;Theresa Bell;Greg Bransom;Lee Cogburn;Dean Denton;Jedidiah Esparza;Luv Adele Gaerlan;Kim Gelvin;Allan Hale;Hillary Hickam;Alan Kazdoy;Ron Kovic;Don Kruizinga;Gary A. Leland;Dean Mauro;Maureen Mendoza;Mark Miller;Fred Moon;Íce Mrozek;Nick Nicholson;Steven Novak;Keith V. Otto;Bud Sabatino;Lee Shapiro;Delia Sheppard;Christopher Robin Smith;E. Lee Smith;Berto Spoor;Marvin Frank Stone III;Henry Strzalkowski;Craig Taylor;Steve Thomas;Alan Vafides;Mark Edward Walters;Kevin Watkins;Claude Whitscell,0.84
